X1	Y1	ProbId1	
1025.7	432.25	NaN
1023.4	430.36	NaN
1021.5	428.82	NaN
1019.2	427.1	NaN
1014.4	423.36	NaN
1006.3	417.11	NaN
998.55	411.33	NaN
990.85	405.05	NaN
982.35	398.77	NaN
974.78	393.23	NaN
969.39	389.4	NaN
960.1	385.32	NaN
951.44	382.66	NaN
940.53	379.3	NaN
933.62	377.2	NaN
926.05	374.59	NaN
915.44	374.99	NaN
912.84	381.75	NaN
919.21	391.71	NaN
930.77	403.6	NaN
939.67	412.6	NaN
946.08	419.58	NaN
952.08	425.7	NaN
957.76	431.9	NaN
961.82	437.13	NaN
977.37	446.13	NaN
996.85	457.58	NaN
1014	469.17	NaN
1027.7	481.21	NaN
1037.8	492.72	NaN
1075.2	547.46	NaN
1095.9	547.37	NaN
1106.7	546.79	NaN
1113.9	549.7	NaN
1113.9	549.7	NaN
1117.3	553.05	NaN
1119.9	556.9	NaN
1122.5	561.47	NaN
1125.5	566.43	NaN
1127.3	571.07	NaN
1128.9	574.96	NaN
1130.1	577.98	NaN
1131.6	581.96	NaN
1132.3	583.8	NaN
1133.5	587.37	NaN
1134.1	589.78	NaN
1135.1	592.02	NaN
1136	595.04	NaN
1136.7	597.33	NaN
1137.1	599.1	NaN
1138	601.63	NaN
1138.3	603.46	NaN
1139.1	605.57	NaN
1139.3	606.79	NaN
1139.8	608.56	NaN
1140.1	609.85	NaN
1140.6	612.03	NaN
1140.9	613.41	NaN
1141.3	615.07	NaN
1141.6	615.83	NaN
1141.8	616.99	NaN
1142.6	619.08	NaN
1142.6	619.96	NaN
1143	621.25	NaN
1143.3	622.67	NaN
1143.2	623.65	NaN
1143.8	625.26	NaN
1143.6	625.61	NaN
1143.9	626.6	NaN
1144.3	627.96	NaN
1144.5	629.62	NaN
1144.5	630.33	NaN
1145.1	632.05	NaN
1145.1	633.02	NaN
1145.4	634.94	NaN
1145.4	635.51	NaN
1145.9	637.03	NaN
1145.9	637.74	NaN
1145.5	637.81	NaN
1146.2	639.87	NaN
1146.2	641.32	NaN
1146.5	642.23	NaN
1146.1	642.35	NaN
1146.4	643.68	NaN
1146.6	644.5	NaN
1146.9	645.91	NaN
1146.6	645.56	NaN
1146.5	646.78	NaN
1146.8	647.4	NaN
1146.8	648.3	NaN
1146.6	648.39	NaN
1146.8	649.59	NaN
1146.7	650.03	NaN
1146.8	651.43	NaN
1146.8	652.11	NaN
1147.3	654.38	NaN
1147	654.46	NaN
1147.2	655	NaN
1147.3	656.37	NaN
1147.4	657.05	NaN
1147.1	657.82	NaN
1147.1	658.43	NaN
1147.1	658.68	NaN
1147	659.62	NaN
1147.2	660.69	NaN
1147.1	661.4	NaN
1147	661.83	NaN
1147.1	662.87	NaN
1147	663.08	NaN
1147.1	664.07	NaN
1146.9	664.07	NaN
1147	665.5	NaN
1146.9	665.98	NaN
1146.9	666.59	NaN
1146.9	666.94	NaN
1146.8	667.26	NaN
1146.8	668.31	NaN
1146.8	668.2	NaN
1146.8	668.66	NaN
1146.7	669.11	NaN
1146.6	669.72	NaN
1146.7	670.03	NaN
1146.5	670.63	NaN
1146.5	670.84	NaN
1146.8	672.05	NaN
1146.4	671.94	NaN
1146.2	672.29	NaN
1146.3	672.62	NaN
1146.6	673.58	NaN
1146.5	673.75	NaN
1146.6	674.39	NaN
1146.3	674.74	NaN
1146.5	675.56	NaN
1146.2	675.87	NaN
1145.9	676.52	NaN
1146.4	676.7	NaN
1146	677.21	NaN
1146.1	677.71	NaN
1146.4	677.81	NaN
1146	678.24	NaN
1146.5	678.86	NaN
1146.3	678.45	NaN
1146.2	679.68	NaN
1146	680.16	NaN
1145.8	680.09	NaN
1145.9	680.92	NaN
1146.3	680.82	NaN
1145.8	681.72	NaN
1146.3	681.6	NaN
1146	682.48	NaN
1146	682.89	NaN
1146.2	683.48	NaN
1146.1	684.42	NaN
1146.3	683.87	NaN
1146	684.22	NaN
1146.3	684.96	NaN
1146	685.45	NaN
1146.3	685.22	NaN
1145.8	681.72	NaN
1146.3	681.6	NaN
1146	682.48	NaN
1146	682.89	NaN
1146.2	683.48	NaN
1146.1	684.42	NaN
1146.3	683.87	NaN
1146	684.22	NaN
1146.3	684.96	NaN
1146	685.45	NaN
1146.3	685.22	NaN
1145.7	685.99	NaN
1146.3	685.87	NaN
1146.5	686.3	NaN
1146.4	686.49	NaN
1146.2	687.27	NaN
1146.8	687.41	NaN
1146.5	687.46	NaN
1146.6	688.38	NaN
1146.4	688.93	NaN
1146.4	688.53	NaN
1146.4	688.85	NaN
1146.4	689.49	NaN
1146.5	689.72	NaN
1146.5	690.01	NaN
1146.2	690.5	NaN
1145.9	691.8	NaN
1146.2	691.36	NaN
1145.9	691.97	NaN
1145.7	692.58	NaN
1146.2	691.77	NaN
1146.1	692.47	NaN
1146.3	691.78	NaN
1146	693.06	NaN
1145.6	693.83	NaN
1144.9	694.45	NaN
1144.2	695.55	NaN
1145.4	693.76	NaN
1144.9	694.66	NaN
1144.3	696.22	NaN
1143.7	698.5	NaN
1143.5	699.52	NaN
1143.3	700.56	NaN
1143.6	700.72	NaN
1143.2	701.43	NaN
1143.4	702.05	NaN
1143.4	702.06	NaN
1143.5	702.08	NaN
1143.3	702.81	NaN
1143.4	703.19	NaN
1143.4	703.75	NaN
1143.3	703.93	NaN
1143.4	704.07	NaN
1143.4	704.29	NaN
1143.6	703.66	NaN
1143.6	704.67	NaN
1143.7	704.89	NaN
1143.5	705.56	NaN
1143.7	705.37	NaN
1143.6	706.13	NaN
1143.6	705.95	NaN
1143.7	706.32	NaN
1143.5	706.52	NaN
1143.8	706.43	NaN
1144.3	706.08	NaN
1144.2	706.62	NaN
1143.9	706.89	NaN
1144.3	706.68	NaN
1144.3	706.7	NaN
1144.1	707.41	NaN
1144.3	707.41	NaN
1143.9	708.35	NaN
1144.5	707.5	NaN
1144.8	706.94	NaN
1144.3	707.87	NaN
1145.9	705.73	NaN
1145.4	706.44	NaN
1145	707.47	NaN
1145.1	707.6	NaN
1145.2	708.02	NaN
1145.1	708.02	NaN
1145.9	707.82	NaN
1145.2	708.44	NaN
1145.5	708.37	NaN
1145.5	708.23	NaN
1145.8	708.28	NaN
1146.1	708.19	NaN
1145.7	708.45	NaN
1146.2	707.88	NaN
1145.8	708.44	NaN
1146	708.54	NaN
